matchtime,goes_class_ind,noaa_ar,goes_class,C,M,X,C+,M+,X+,ar_noaanum,LOCATION,Carrington_long,AREA,Z,Longitude_extent,No_sunspots,MAGTYPE,AR issue_date,Latitude,Longitude
13801,2014-08-03 00:30,C,12133,C1.1,1,0,0,1,0,0,12133.0,N18E60,184.0,20.0,HRX,1.0,1.0,ALPHA,2014-08-03 00:30,18.0,-60.0
13802,2014-08-04 00:30,C,12126,C3.4,1,0,0,1,0,0,12126.0,S09W96,327.0,10.0,BXO,5.0,2.0,BETA,2014-08-04 00:30,-9.0,96.0
13803,2014-08-04 00:30,C,12134,C2.1,1,0,0,1,0,0,12134.0,N09E55,176.0,150.0,DAO,10.0,9.0,BETA,2014-08-04 00:30,9.0,-55.0
13804,2014-08-04 00:30,C,12130,C1.2,1,0,0,1,0,0,12130.0,S07E02,229.0,160.0,FAC,17.0,23.0,BETA-GAMMA-DELTA,2014-08-04 00:30,-7.0,-2.0
13805,2014-08-04 00:30,C,12132,C1.0,1,0,0,1,0,0,12132.0,S19E18,213.0,220.0,EAI,11.0,23.0,BETA-GAMMA,2014-08-04 00:30,-19.0,-18.0
13806,2014-08-05 00:30,C,12132,C1.7,1,0,0,1,0,0,12132.0,S20E04,214.0,210.0,EAI,11.0,14.0,BETA-GAMMA,2014-08-05 00:30,-20.0,-4.0
13807,2014-08-05 00:30,C,12132,C2.2,1,0,0,1,0,0,12132.0,S20E04,214.0,210.0,EAI,11.0,14.0,BETA-GAMMA,2014-08-05 00:30,-20.0,-4.0
13808,2014-08-05 00:30,C,12132,C2.5,1,0,0,1,0,0,12132.0,S20E04,214.0,210.0,EAI,11.0,14.0,BETA-GAMMA,2014-08-05 00:30,-20.0,-4.0
13809,2014-08-06 00:30,C,12132,C1.7,1,0,0,1,0,0,12132.0,S21W07,211.0,190.0,EAI,12.0,19.0,BETA-GAMMA,2014-08-06 00:30,-21.0,7.0
13810,2014-08-07 00:30,C,12130,C1.1,1,0,0,1,0,0,12130.0,S07W41,230.0,30.0,HRX,10.0,9.0,ALPHA,2014-08-07 00:30,-7.0,41.0
13811,2014-08-07 00:30,C,12132,C2.2,1,0,0,1,0,0,12132.0,S20W21,212.0,210.0,EAC,12.0,30.0,BETA,2014-08-07 00:30,-20.0,21.0
13812,2014-08-08 00:30,C,12135,C1.8,1,0,0,1,0,0,12135.0,N11E50,127.0,170.0,DSO,7.0,10.0,BETA,2014-08-08 00:30,11.0,-50.0
13813,2014-08-08 00:30,C,12132,C1.2,1,0,0,1,0,0,12132.0,S21W33,210.0,240.0,EAC,13.0,54.0,BETA,2014-08-08 00:30,-21.0,33.0
13814,2014-08-08 00:30,C,12132,C1.0,1,0,0,1,0,0,12132.0,S21W33,210.0,240.0,EAC,13.0,54.0,BETA,2014-08-08 00:30,-21.0,33.0
13815,2014-08-08 00:30,C,12135,C4.5,1,0,0,1,0,0,12135.0,N11E50,127.0,170.0,DSO,7.0,10.0,BETA,2014-08-08 00:30,11.0,-50.0
13816,2014-08-09 00:30,C,12135,C2.7,1,0,0,1,0,0,12135.0,N11E36,129.0,250.0,DHO,8.0,10.0,BETA-GAMMA,2014-08-09 00:30,11.0,-36.0
13817,2014-08-10 00:30,C,12137,C1.6,1,0,0,1,0,0,12137.0,S19W09,161.0,10.0,HRX,2.0,3.0,ALPHA,2014-08-10 00:30,-19.0,9.0
13818,2014-08-11 00:30,C,12132,C1.3,1,0,0,1,0,0,12132.0,S19W75,213.0,60.0,CAO,8.0,7.0,BETA,2014-08-11 00:30,-19.0,75.0
13819,2014-08-15 00:30,C,12139,C1.1,1,0,0,1,0,0,12139.0,N13E28,57.0,120.0,DAC,10.0,15.0,BETA,2014-08-15 00:30,13.0,-28.0
13820,2014-08-15 00:30,C,12144,C1.1,1,0,0,1,0,0,12144.0,S17W19,103.0,20.0,CRO,3.0,5.0,BETA,2014-08-15 00:30,-17.0,19.0
13821,2014-08-15 00:30,C,12139,C1.5,1,0,0,1,0,0,12139.0,N13E28,57.0,120.0,DAC,10.0,15.0,BETA,2014-08-15 00:30,13.0,-28.0
13822,2014-08-15 00:30,C,12144,C1.4,1,0,0,1,0,0,12144.0,S17W19,103.0,20.0,CRO,3.0,5.0,BETA,2014-08-15 00:30,-17.0,19.0
13823,2014-08-16 00:30,C,12139,C1.0,1,0,0,1,0,0,12139.0,N13E14,58.0,140.0,EAC,11.0,27.0,BETA-GAMMA,2014-08-16 00:30,13.0,-14.0
13824,2014-08-16 00:30,C,12144,C2.7,1,0,0,1,0,0,12144.0,S17W33,105.0,60.0,CAO,4.0,9.0,BETA-GAMMA,2014-08-16 00:30,-17.0,33.0
13825,2014-08-17 00:30,C,12146,C1.8,1,0,0,1,0,0,12146.0,N09E76,343.0,30.0,HSX,3.0,1.0,ALPHA,2014-08-17 00:30,9.0,-76.0
13826,2014-08-18 00:30,C,12147,C1.8,1,0,0,1,0,0,12147.0,S09E73,333.0,30.0,CAO,3.0,2.0,BETA,2014-08-18 00:30,-9.0,-73.0
13827,2014-08-18 00:30,C,12139,C1.2,1,0,0,1,0,0,12139.0,N14W14,60.0,100.0,CAI,10.0,13.0,BETA-GAMMA,2014-08-18 00:30,14.0,14.0
13828,2014-08-19 00:30,C,12148,C1.9,1,0,0,1,0,0,,,,,,,,,,,
13829,2014-08-20 00:30,C,12148,C1.3,1,0,0,1,0,0,,,,,,,,,,,
13830,2014-08-20 00:30,C,12148,C1.8,1,0,0,1,0,0,,,,,,,,,,,
13831,2014-08-20 00:30,C,12146,C2.1,1,0,0,1,0,0,12146.0,N08E35,343.0,150.0,HSX,2.0,1.0,ALPHA,2014-08-20 00:30,8.0,-35.0
13832,2014-08-21 00:30,C,12148,C1.7,1,0,0,1,0,0,12148.0,N06E41,324.0,30.0,DRO,7.0,5.0,BETA,2014-08-21 00:30,6.0,-41.0
13833,2014-08-21 00:30,M,12149,M3.4,0,1,0,1,1,0,,,,,,,,,,,
13834,2014-08-21 00:30,C,12149,C7.3,1,0,0,1,0,0,,,,,,,,,,,
13835,2014-08-21 00:30,C,12148,C6.6,1,0,0,1,0,0,12148.0,N06E41,324.0,30.0,DRO,7.0,5.0,BETA,2014-08-21 00:30,6.0,-41.0
13836,2014-08-22 00:30,C,12149,C2.6,1,0,0,1,0,0,12149.0,N12E77,276.0,70.0,CSO,3.0,4.0,BETA,2014-08-22 00:30,12.0,-77.0
13837,2014-08-22 00:30,C,12149,C2.5,1,0,0,1,0,0,12149.0,N12E77,276.0,70.0,CSO,3.0,4.0,BETA,2014-08-22 00:30,12.0,-77.0
13838,2014-08-22 00:30,C,12149,C4.1,1,0,0,1,0,0,12149.0,N12E77,276.0,70.0,CSO,3.0,4.0,BETA,2014-08-22 00:30,12.0,-77.0
13839,2014-08-22 00:30,M,12149,M1.2,0,1,0,1,1,0,12149.0,N12E77,276.0,70.0,CSO,3.0,4.0,BETA,2014-08-22 00:30,12.0,-77.0
13840,2014-08-22 00:30,C,12149,C2.6,1,0,0,1,0,0,12149.0,N12E77,276.0,70.0,CSO,3.0,4.0,BETA,2014-08-22 00:30,12.0,-77.0
13841,2014-08-22 00:30,C,12149,C8.5,1,0,0,1,0,0,12149.0,N12E77,276.0,70.0,CSO,3.0,4.0,BETA,2014-08-22 00:30,12.0,-77.0
13842,2014-08-22 00:30,C,12146,C2.2,1,0,0,1,0,0,12146.0,N10E07,344.0,140.0,CSO,4.0,7.0,BETA,2014-08-22 00:30,10.0,-7.0
13843,2014-08-22 00:30,C,12149,C1.1,1,0,0,1,0,0,12149.0,N12E77,276.0,70.0,CSO,3.0,4.0,BETA,2014-08-22 00:30,12.0,-77.0
13844,2014-08-22 00:30,C,12149,C6.4,1,0,0,1,0,0,12149.0,N12E77,276.0,70.0,CSO,3.0,4.0,BETA,2014-08-22 00:30,12.0,-77.0
13845,2014-08-22 00:30,C,12146,C6.2,1,0,0,1,0,0,12146.0,N10E07,344.0,140.0,CSO,4.0,7.0,BETA,2014-08-22 00:30,10.0,-7.0
13846,2014-08-23 00:30,C,12149,C3.5,1,0,0,1,0,0,12149.0,N12E63,277.0,180.0,EAC,12.0,9.0,BETA-GAMMA,2014-08-23 00:30,12.0,-63.0
13847,2014-08-23 00:30,C,12148,C1.4,1,0,0,1,0,0,12148.0,N06E14,326.0,130.0,EAC,11.0,16.0,BETA-GAMMA,2014-08-23 00:30,6.0,-14.0
13848,2014-08-23 00:30,C,12149,C1.3,1,0,0,1,0,0,12149.0,N12E63,277.0,180.0,EAC,12.0,9.0,BETA-GAMMA,2014-08-23 00:30,12.0,-63.0
13849,2014-08-23 00:30,C,12149,C2.2,1,0,0,1,0,0,12149.0,N12E63,277.0,180.0,EAC,12.0,9.0,BETA-GAMMA,2014-08-23 00:30,12.0,-63.0
13850,2014-08-23 00:30,C,12146,C6.0,1,0,0,1,0,0,12146.0,N10W07,347.0,140.0,CSO,4.0,6.0,BETA,2014-08-23 00:30,10.0,7.0
13851,2014-08-23 00:30,C,12149,C2.9,1,0,0,1,0,0,12149.0,N12E63,277.0,180.0,EAC,12.0,9.0,BETA-GAMMA,2014-08-23 00:30,12.0,-63.0
13852,2014-08-23 00:30,C,12149,C1.4,1,0,0,1,0,0,12149.0,N12E63,277.0,180.0,EAC,12.0,9.0,BETA-GAMMA,2014-08-23 00:30,12.0,-63.0
13853,2014-08-24 00:30,C,12146,C1.6,1,0,0,1,0,0,12146.0,N10W18,344.0,170.0,CSO,5.0,9.0,BETA,2014-08-24 00:30,10.0,18.0
13854,2014-08-24 00:30,C,12149,C5.5,1,0,0,1,0,0,12149.0,N11E49,277.0,120.0,EAC,12.0,10.0,BETA-GAMMA,2014-08-24 00:30,11.0,-49.0
13855,2014-08-24 00:30,C,12143,C2.8,1,0,0,1,0,0,12143.0,S06W66,32.0,120.0,CAI,6.0,9.0,BETA,2014-08-24 00:30,-6.0,66.0
13856,2014-08-24 00:30,C,12149,C1.4,1,0,0,1,0,0,12149.0,N11E49,277.0,120.0,EAC,12.0,10.0,BETA-GAMMA,2014-08-24 00:30,11.0,-49.0
13857,2014-08-24 00:30,C,12149,C1.7,1,0,0,1,0,0,12149.0,N11E49,277.0,120.0,EAC,12.0,10.0,BETA-GAMMA,2014-08-24 00:30,11.0,-49.0
13858,2014-08-24 00:30,M,12151,M5.9,0,1,0,1,1,0,12151.0,S07E71,255.0,90.0,HSX,2.0,1.0,ALPHA,2014-08-24 00:30,-7.0,-71.0
13859,2014-08-24 00:30,C,12143,C1.8,1,0,0,1,0,0,12143.0,S06W66,32.0,120.0,CAI,6.0,9.0,BETA,2014-08-24 00:30,-6.0,66.0
13860,2014-08-24 00:30,C,12142,C2.2,1,0,0,1,0,0,,,,,,,,,,,
13861,2014-08-25 00:30,C,12150,C1.0,1,0,0,1,0,0,12150.0,S13E46,267.0,120.0,HSX,2.0,1.0,ALPHA,2014-08-25 00:30,-13.0,-46.0
13862,2014-08-25 00:30,C,12149,C1.0,1,0,0,1,0,0,12149.0,N11E35,278.0,190.0,EAC,13.0,16.0,BETA-GAMMA-DELTA,2014-08-25 00:30,11.0,-35.0
13863,2014-08-25 00:30,C,12149,C1.1,1,0,0,1,0,0,12149.0,N11E35,278.0,190.0,EAC,13.0,16.0,BETA-GAMMA-DELTA,2014-08-25 00:30,11.0,-35.0
13864,2014-08-25 00:30,C,12146,C1.3,1,0,0,1,0,0,12146.0,N09W33,346.0,280.0,DKI,7.0,10.0,BETA,2014-08-25 00:30,9.0,33.0
13865,2014-08-25 00:30,M,12146,M2.0,0,1,0,1,1,0,12146.0,N09W33,346.0,280.0,DKI,7.0,10.0,BETA,2014-08-25 00:30,9.0,33.0
13866,2014-08-25 00:30,M,12146,M3.9,0,1,0,1,1,0,12146.0,N09W33,346.0,280.0,DKI,7.0,10.0,BETA,2014-08-25 00:30,9.0,33.0
13867,2014-08-26 00:30,C,12146,C4.0,1,0,0,1,0,0,12146.0,N09W46,345.0,290.0,DKI,8.0,11.0,BETA-DELTA,2014-08-26 00:30,9.0,46.0
13868,2014-08-26 00:30,C,12146,C1.0,1,0,0,1,0,0,12146.0,N09W46,345.0,290.0,DKI,8.0,11.0,BETA-DELTA,2014-08-26 00:30,9.0,46.0
13869,2014-08-26 00:30,C,12146,C1.9,1,0,0,1,0,0,12146.0,N09W46,345.0,290.0,DKI,8.0,11.0,BETA-DELTA,2014-08-26 00:30,9.0,46.0
13870,2014-08-26 00:30,C,12146,C5.6,1,0,0,1,0,0,12146.0,N09W46,345.0,290.0,DKI,8.0,11.0,BETA-DELTA,2014-08-26 00:30,9.0,46.0
13871,2014-08-27 00:30,C,12151,C1.4,1,0,0,1,0,0,12151.0,S08E32,254.0,110.0,HSX,2.0,1.0,ALPHA,2014-08-27 00:30,-8.0,-32.0
13872,2014-08-27 00:30,C,12149,C4.3,1,0,0,1,0,0,12149.0,N10E08,277.0,190.0,EAI,14.0,16.0,BETA,2014-08-27 00:30,10.0,-8.0
13873,2014-08-27 00:30,C,12146,C1.8,1,0,0,1,0,0,12146.0,N07W58,344.0,300.0,DKI,7.0,9.0,BETA-DELTA,2014-08-27 00:30,7.0,58.0
13874,2014-08-28 00:30,C,12146,C1.6,1,0,0,1,0,0,12146.0,N07W72,344.0,240.0,DAI,5.0,4.0,BETA-GAMMA-DELTA,2014-08-28 00:30,7.0,72.0
13875,2014-08-28 00:30,C,12152,C1.1,1,0,0,1,0,0,,,,,,,,,,,
13876,2014-08-28 00:30,C,12146,C1.9,1,0,0,1,0,0,12146.0,N07W72,344.0,240.0,DAI,5.0,4.0,BETA-GAMMA-DELTA,2014-08-28 00:30,7.0,72.0
13877,2014-08-29 00:30,C,12146,C1.4,1,0,0,1,0,0,12146.0,N08W86,346.0,190.0,CSO,5.0,2.0,BETA-DELTA,2014-08-29 00:30,8.0,86.0
13878,2014-08-29 00:30,C,12146,C4.3,1,0,0,1,0,0,12146.0,N08W86,346.0,190.0,CSO,5.0,2.0,BETA-DELTA,2014-08-29 00:30,8.0,86.0
13879,2014-08-29 00:30,C,12148,C1.9,1,0,0,1,0,0,12148.0,N08W64,324.0,10.0,BXO,2.0,3.0,BETA,2014-08-29 00:30,8.0,64.0
13880,2014-08-29 00:30,C,12149,C1.5,1,0,0,1,0,0,12149.0,N10W21,281.0,180.0,CSO,7.0,7.0,BETA,2014-08-29 00:30,10.0,21.0
13881,2014-08-29 00:30,C,12149,C1.5,1,0,0,1,0,0,12149.0,N10W21,281.0,180.0,CSO,7.0,7.0,BETA,2014-08-29 00:30,10.0,21.0
13882,2014-08-29 00:30,C,12149,C3.0,1,0,0,1,0,0,12149.0,N10W21,281.0,180.0,CSO,7.0,7.0,BETA,2014-08-29 00:30,10.0,21.0
13883,2014-08-30 00:30,C,12149,C2.0,1,0,0,1,0,0,12149.0,N09W34,281.0,240.0,DSI,5.0,12.0,BETA,2014-08-30 00:30,9.0,34.0
13884,2014-08-30 00:30,C,12149,C3.3,1,0,0,1,0,0,12149.0,N09W34,281.0,240.0,DSI,5.0,12.0,BETA,2014-08-30 00:30,9.0,34.0
13885,2014-08-30 00:30,C,12152,C1.7,1,0,0,1,0,0,12152.0,S18E41,206.0,20.0,CRO,4.0,6.0,BETA,2014-08-30 00:30,-18.0,-41.0
13886,2014-08-30 00:30,C,12152,C1.0,1,0,0,1,0,0,12152.0,S18E41,206.0,20.0,CRO,4.0,6.0,BETA,2014-08-30 00:30,-18.0,-41.0
13887,2014-08-30 00:30,C,12149,C1.3,1,0,0,1,0,0,12149.0,N09W34,281.0,240.0,DSI,5.0,12.0,BETA,2014-08-30 00:30,9.0,34.0
13888,2014-08-30 00:30,C,12149,C2.0,1,0,0,1,0,0,12149.0,N09W34,281.0,240.0,DSI,5.0,12.0,BETA,2014-08-30 00:30,9.0,34.0
13889,2014-08-30 00:30,C,12152,C1.0,1,0,0,1,0,0,12152.0,S18E41,206.0,20.0,CRO,4.0,6.0,BETA,2014-08-30 00:30,-18.0,-41.0
13890,2014-08-30 00:30,C,12152,C2.8,1,0,0,1,0,0,12152.0,S18E41,206.0,20.0,CRO,4.0,6.0,BETA,2014-08-30 00:30,-18.0,-41.0
13891,2014-08-31 00:30,C,12149,C1.3,1,0,0,1,0,0,12149.0,N09W50,284.0,280.0,DHC,5.0,11.0,BETA,2014-08-31 00:30,9.0,50.0
13892,2014-08-31 00:30,C,12149,C3.4,1,0,0,1,0,0,12149.0,N09W50,284.0,280.0,DHC,5.0,11.0,BETA,2014-08-31 00:30,9.0,50.0
13893,2014-08-31 00:30,C,12149,C1.8,1,0,0,1,0,0,12149.0,N09W50,284.0,280.0,DHC,5.0,11.0,BETA,2014-08-31 00:30,9.0,50.0
13894,2014-08-31 00:30,C,12149,C3.6,1,0,0,1,0,0,12149.0,N09W50,284.0,280.0,DHC,5.0,11.0,BETA,2014-08-31 00:30,9.0,50.0
13895,2014-08-31 00:30,C,12149,C7.1,1,0,0,1,0,0,12149.0,N09W50,284.0,280.0,DHC,5.0,11.0,BETA,2014-08-31 00:30,9.0,50.0
13896,2014-08-31 00:30,C,12149,C2.1,1,0,0,1,0,0,12149.0,N09W50,284.0,280.0,DHC,5.0,11.0,BETA,2014-08-31 00:30,9.0,50.0
13897,2014-08-31 00:30,C,12152,C1.2,1,0,0,1,0,0,12152.0,S17E27,207.0,70.0,DAI,6.0,11.0,BETA-GAMMA,2014-08-31 00:30,-17.0,-27.0
13898,2014-08-31 00:30,C,12149,C2.2,1,0,0,1,0,0,12149.0,N09W50,284.0,280.0,DHC,5.0,11.0,BETA,2014-08-31 00:30,9.0,50.0
13899,2014-08-31 00:30,C,12152,C1.0,1,0,0,1,0,0,12152.0,S17E27,207.0,70.0,DAI,6.0,11.0,BETA-GAMMA,2014-08-31 00:30,-17.0,-27.0
13900,2014-09-01 00:30,C,12149,C2.1,1,0,0,1,0,0,12149.0,N09W63,284.0,280.0,DKC,6.0,8.0,BETA,2014-09-01 00:30,9.0,63.0
13901,2014-09-01 00:30,C,12149,C1.4,1,0,0,1,0,0,12149.0,N09W63,284.0,280.0,DKC,6.0,8.0,BETA,2014-09-01 00:30,9.0,63.0
13902,2014-09-01 00:30,C,12152,C1.7,1,0,0,1,0,0,12152.0,S16E15,206.0,200.0,DAC,9.0,24.0,BETA-GAMMA,2014-09-01 00:30,-16.0,-15.0
13903,2014-09-01 00:30,C,12152,C1.6,1,0,0,1,0,0,12152.0,S16E15,206.0,200.0,DAC,9.0,24.0,BETA-GAMMA,2014-09-01 00:30,-16.0,-15.0
13904,2014-09-02 00:30,C,12152,C2.6,1,0,0,1,0,0,12152.0,S16E01,206.0,220.0,DAC,8.0,32.0,BETA-GAMMA,2014-09-02 00:30,-16.0,-1.0
13905,2014-09-02 00:30,C,12152,C3.7,1,0,0,1,0,0,12152.0,S16E01,206.0,220.0,DAC,8.0,32.0,BETA-GAMMA,2014-09-02 00:30,-16.0,-1.0
13906,2014-09-03 00:30,C,12149,C2.4,1,0,0,1,0,0,12149.0,N09W89,283.0,170.0,DAO,6.0,4.0,BETA,2014-09-03 00:30,9.0,89.0
13907,2014-09-03 00:30,C,12155,C1.6,1,0,0,1,0,0,,,,,,,,,,,
13908,2014-09-03 00:30,M,12155,M2.5,0,1,0,1,1,0,,,,,,,,,,,
13909,2014-09-03 00:30,C,12149,C5.2,1,0,0,1,0,0,12149.0,N09W89,283.0,170.0,DAO,6.0,4.0,BETA,2014-09-03 00:30,9.0,89.0
13910,2014-09-04 00:30,C,12149,C2.4,1,0,0,1,0,0,,,,,,,,,,,
13911,2014-09-04 00:30,C,12152,C1.6,1,0,0,1,0,0,12152.0,S15W26,206.0,240.0,EAC,12.0,27.0,BETA-GAMMA,2014-09-04 00:30,-15.0,26.0
13912,2014-09-04 00:30,C,12157,C3.1,1,0,0,1,0,0,,,,,,,,,,,
13913,2014-09-04 00:30,C,12152,C2.2,1,0,0,1,0,0,12152.0,S15W26,206.0,240.0,EAC,12.0,27.0,BETA-GAMMA,2014-09-04 00:30,-15.0,26.0
13914,2014-09-04 00:30,C,12153,C1.8,1,0,0,1,0,0,12153.0,S10W52,232.0,90.0,DAO,8.0,10.0,BETA,2014-09-04 00:30,-10.0,52.0
13915,2014-09-04 00:30,C,12152,C6.3,1,0,0,1,0,0,12152.0,S15W26,206.0,240.0,EAC,12.0,27.0,BETA-GAMMA,2014-09-04 00:30,-15.0,26.0
13916,2014-09-04 00:30,C,12155,C1.5,1,0,0,1,0,0,,,,,,,,,,,
13917,2014-09-04 00:30,C,12157,C5.7,1,0,0,1,0,0,,,,,,,,,,,
13918,2014-09-04 00:30,C,12157,C3.9,1,0,0,1,0,0,,,,,,,,,,,
13919,2014-09-05 00:30,C,12155,C3.8,1,0,0,1,0,0,12155.0,S20E59,109.0,170.0,DAO,4.0,3.0,BETA,2014-09-05 00:30,-20.0,-59.0
13920,2014-09-05 00:30,C,12157,C2.1,1,0,0,1,0,0,12157.0,S13E68,100.0,200.0,DAI,5.0,12.0,BETA,2014-09-05 00:30,-13.0,-68.0
13921,2014-09-05 00:30,C,12157,C6.7,1,0,0,1,0,0,12157.0,S13E68,100.0,200.0,DAI,5.0,12.0,BETA,2014-09-05 00:30,-13.0,-68.0
13922,2014-09-05 00:30,C,12157,C3.2,1,0,0,1,0,0,12157.0,S13E68,100.0,200.0,DAI,5.0,12.0,BETA,2014-09-05 00:30,-13.0,-68.0
13923,2014-09-05 00:30,C,12153,C1.6,1,0,0,1,0,0,12153.0,S09W65,233.0,190.0,DAI,9.0,9.0,BETA,2014-09-05 00:30,-9.0,65.0
13924,2014-09-05 00:30,C,12157,C1.8,1,0,0,1,0,0,12157.0,S13E68,100.0,200.0,DAI,5.0,12.0,BETA,2014-09-05 00:30,-13.0,-68.0
13925,2014-09-06 00:30,C,12157,C2.9,1,0,0,1,0,0,12157.0,S14E58,97.0,520.0,DKC,10.0,14.0,BETA-GAMMA-DELTA,2014-09-06 00:30,-14.0,-58.0
13926,2014-09-06 00:30,C,12157,C2.4,1,0,0,1,0,0,12157.0,S14E58,97.0,520.0,DKC,10.0,14.0,BETA-GAMMA-DELTA,2014-09-06 00:30,-14.0,-58.0
13927,2014-09-06 00:30,C,12157,C8.0,1,0,0,1,0,0,12157.0,S14E58,97.0,520.0,DKC,10.0,14.0,BETA-GAMMA-DELTA,2014-09-06 00:30,-14.0,-58.0
13928,2014-09-06 00:30,C,12157,C2.5,1,0,0,1,0,0,12157.0,S14E58,97.0,520.0,DKC,10.0,14.0,BETA-GAMMA-DELTA,2014-09-06 00:30,-14.0,-58.0
13929,2014-09-06 00:30,C,12152,C1.7,1,0,0,1,0,0,12152.0,S15W51,206.0,190.0,EAO,12.0,11.0,BETA-GAMMA,2014-09-06 00:30,-15.0,51.0
13930,2014-09-06 00:30,M,12157,M1.1,0,1,0,1,1,0,12157.0,S14E58,97.0,520.0,DKC,10.0,14.0,BETA-GAMMA-DELTA,2014-09-06 00:30,-14.0,-58.0
13931,2014-09-06 00:30,C,12157,C4.7,1,0,0,1,0,0,12157.0,S14E58,97.0,520.0,DKC,10.0,14.0,BETA-GAMMA-DELTA,2014-09-06 00:30,-14.0,-58.0
13932,2014-09-07 00:30,C,12159,C7.5,1,0,0,1,0,0,12159.0,S20E60,82.0,30.0,CRO,2.0,5.0,BETA,2014-09-07 00:30,-20.0,-60.0
13933,2014-09-07 00:30,C,12157,C2.2,1,0,0,1,0,0,12157.0,S14E44,98.0,540.0,EKC,12.0,17.0,BETA-GAMMA-DELTA,2014-09-07 00:30,-14.0,-44.0
13934,2014-09-07 00:30,C,12157,C1.9,1,0,0,1,0,0,12157.0,S14E44,98.0,540.0,EKC,12.0,17.0,BETA-GAMMA-DELTA,2014-09-07 00:30,-14.0,-44.0
13935,2014-09-07 00:30,C,12157,C2.2,1,0,0,1,0,0,12157.0,S14E44,98.0,540.0,EKC,12.0,17.0,BETA-GAMMA-DELTA,2014-09-07 00:30,-14.0,-44.0
13936,2014-09-07 00:30,C,12157,C3.3,1,0,0,1,0,0,12157.0,S14E44,98.0,540.0,EKC,12.0,17.0,BETA-GAMMA-DELTA,2014-09-07 00:30,-14.0,-44.0
13937,2014-09-07 00:30,C,12157,C7.8,1,0,0,1,0,0,12157.0,S14E44,98.0,540.0,EKC,12.0,17.0,BETA-GAMMA-DELTA,2014-09-07 00:30,-14.0,-44.0
13938,2014-09-08 00:30,C,12157,C5.1,1,0,0,1,0,0,12157.0,S14E31,97.0,420.0,EKC,14.0,27.0,BETA-GAMMA-DELTA,2014-09-08 00:30,-14.0,-31.0
13939,2014-09-08 00:30,C,12157,C4.6,1,0,0,1,0,0,12157.0,S14E31,97.0,420.0,EKC,14.0,27.0,BETA-GAMMA-DELTA,2014-09-08 00:30,-14.0,-31.0
13940,2014-09-08 00:30,C,12157,C2.7,1,0,0,1,0,0,12157.0,S14E31,97.0,420.0,EKC,14.0,27.0,BETA-GAMMA-DELTA,2014-09-08 00:30,-14.0,-31.0
13941,2014-09-08 00:30,C,12158,C2.1,1,0,0,1,0,0,12158.0,N16E40,88.0,380.0,DKC,7.0,10.0,BETA-DELTA,2014-09-08 00:30,16.0,-40.0
13942,2014-09-08 00:30,M,12158,M4.5,0,1,0,1,1,0,12158.0,N16E40,88.0,380.0,DKC,7.0,10.0,BETA-DELTA,2014-09-08 00:30,16.0,-40.0
13943,2014-09-09 00:30,C,12157,C3.2,1,0,0,1,0,0,12157.0,S14E17,98.0,450.0,EKC,12.0,37.0,BETA-GAMMA-DELTA,2014-09-09 00:30,-14.0,-17.0
13944,2014-09-10 00:30,C,12157,C2.4,1,0,0,1,0,0,12157.0,S14E03,99.0,480.0,EKC,13.0,39.0,BETA-GAMMA-DELTA,2014-09-10 00:30,-14.0,-3.0
13945,2014-09-10 00:30,X,12158,X1.6,0,0,1,1,1,1,12158.0,N15E14,88.0,420.0,DKC,7.0,25.0,BETA-GAMMA-DELTA,2014-09-10 00:30,15.0,-14.0
13946,2014-09-11 00:30,C,12163,C2.0,1,0,0,1,0,0,12163.0,S17E23,66.0,90.0,DAO,9.0,6.0,BETA,2014-09-11 00:30,-17.0,-23.0
13947,2014-09-11 00:30,C,12157,C2.4,1,0,0,1,0,0,12157.0,S14W11,100.0,460.0,EKC,13.0,45.0,BETA-GAMMA-DELTA,2014-09-11 00:30,-14.0,11.0
13948,2014-09-11 00:30,M,12166,M2.1,0,1,0,1,1,0,,,,,,,,,,,
13949,2014-09-11 00:30,M,12166,M1.4,0,1,0,1,1,0,,,,,,,,,,,
13950,2014-09-12 00:30,C,12157,C9.5,1,0,0,1,0,0,12157.0,S14W24,99.0,260.0,EKC,13.0,34.0,BETA-GAMMA-DELTA,2014-09-12 00:30,-14.0,24.0
13951,2014-09-12 00:30,C,12158,C1.2,1,0,0,1,0,0,12158.0,N16W12,87.0,440.0,DKC,6.0,23.0,BETA-GAMMA,2014-09-12 00:30,16.0,12.0
13952,2014-09-12 00:30,C,12158,C3.2,1,0,0,1,0,0,12158.0,N16W12,87.0,440.0,DKC,6.0,23.0,BETA-GAMMA,2014-09-12 00:30,16.0,12.0
13953,2014-09-12 00:30,C,12161,C1.5,1,0,0,1,0,0,12161.0,S12W79,154.0,30.0,AXX,1.0,1.0,ALPHA,2014-09-12 00:30,-12.0,79.0
13954,2014-09-12 00:30,C,12161,C1.5,1,0,0,1,0,0,12161.0,S12W79,154.0,30.0,AXX,1.0,1.0,ALPHA,2014-09-12 00:30,-12.0,79.0
13955,2014-09-12 00:30,C,12161,C1.4,1,0,0,1,0,0,12161.0,S12W79,154.0,30.0,AXX,1.0,1.0,ALPHA,2014-09-12 00:30,-12.0,79.0
13956,2014-09-12 00:30,C,12157,C2.5,1,0,0,1,0,0,12157.0,S14W24,99.0,260.0,EKC,13.0,34.0,BETA-GAMMA-DELTA,2014-09-12 00:30,-14.0,24.0
